item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,procedures_cooking_phase,sub_steps_title,sub_steps_related_item_number,cooking_time,resting_time,hold_time,step_time,apply_option_id,apply_option_value_id,restaurant_id,procedures_option_type,procedures_option_name,procedures_option_value_name
8007022,"Chicken Kebab, Maydan 3.0",1f2b1cae-6c0a-4494-83d7-6529f9d222ff,1,1,COOK,TURBO_OVEN,,Chicken Kebab [Pouch] - Tin,4000294,04:30,,,05:00,,,,,,
8008567,"12pc Boneless Plain Wings, Wing Trip",2315abc8-f20d-487a-a38b-99c603b5de27,2,1,GARNISH,,,Wing Paper - Large Branded Box,,,,,00:15,,,c6bd9fd5-e01e-45ea-98e1-bb1d1db9b2cd,,,
8010711,"BYO Blue Cheese & Pecan  Salad, Royal Greens AB PRESET",78ca1ada-83cc-4636-83ec-71d3acb8b484,5,34,GARNISH,,,Grated Parmesan,,,,,00:15,,,,,,
8008651,"M's Chicka Shake Fried Chicken Wings, Street Bird",6a549ddf-6188-498d-93aa-06f7031b6900,2,7,GARNISH,,,Extra Brown Sugar Babe Sauce,,,,,01:00,,,67ac4ff3-fa7c-4915-894a-bb29d71506e3,,,
8010850,"Brown Rice Fajita Bowl, PRESET",d54a3538-8106-4511-90d3-f84735c8a3f9,18,1,COOK,MICROWAVE,,"Extra: Barbacoa, Drained",,00:40,,,01:00,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc,,,
8010926,Sabroso Bowl (RICE PILOT) PRESET,61d98dc8-0a5c-4223-9ff6-f43013724dfb,12,1,COOK,WATER_BATH,,Extra: Adobo Chicken,,15:00,,,15:30,,,,,,
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,,Carnitas,,00:40,,,01:00,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8010867,"Mexican Fries, Limesalt",e58eb285-f71f-4ff9-8435-ac3885e63bbe,1,1,GARNISH,,,Chipotle Ranch,,,,,00:15,,,df06aad3-63c6-4fd1-9b3c-e85d5b4d89c8,,,
8008266,"6pc Truffle Parmesan Wings, Wing Trip",daee8fef-8cfe-4d0f-a632-6940cf0b062b,2,3,GARNISH,,,Wings,,,,,00:15,,,a9146076-b9cd-4710-9273-4b6b82a729f2,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,2,1,COOK,WATER_BATH,,Pinto Beans,,20:00,,,20:30,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd,,,
8006380,"Regular Round Pizza, Di Fara 3.0",4e7f9bb4-0295-437b-927b-28570c2461c0,3,5,GARNISH,,,"(10-12 ea) Basil Leaves, Tear & Sprinkle",4000504,,,,00:30,,,c1afe552-9800-4926-837f-859a28de0eca,,,
8008414,"6pc Boneless Truffle Parmesan Wings, Wing Trip",4c9bba64-117b-44dd-879a-1a6465c69e4b,2,6,GARNISH,,,(2oz Portion Cup) Truffle Aioli,,,,,00:15,,,23c614c5-3f9c-4a0c-8334-04914f864a37,,,
8008645,"Fried Spicy Chicken Sandwich Deluxe, Street Bird",75c61fee-3d24-46a5-b33a-461d84354346,4,5,GARNISH,,,No Pickle,,,,,01:00,,,779c0a21-8dca-41e0-857a-c8bfea570c69,MANDATORY_CHOICE,Cheese,No Cheese
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,1,1,GARNISH,,,28 oz Pulp Rectangle,,,,,00:20,,,4bc41e5f-e75b-4bc7-9b04-53093250015d,,,
8010850,"Brown Rice Fajita Bowl, PRESET",d54a3538-8106-4511-90d3-f84735c8a3f9,22,10,GARNISH,,,Guacamole,,,,,00:15,,,fdfe198d-7678-4121-907b-bde344469313,,,
8010466,"12"" Gluten-Free Pizza Tartufo & Funghi, Alanza Pizza",8f09a37a-4bff-4b0e-b086-cd5d97c0d63c,4,1,VEND,,,Red Pepper Flakes,,,,,00:00,,,e8c3028b-d157-4511-9814-03717f714771,,,
8009016,"Sesame Chicken, Kin House 2.0",8804b4d0-2b9e-4d0d-bdcb-f0b9aaac1611,4,1,COOK,FRYER,,(1 Bag) Fried Chicken Cubes [Bulk Kit],,03:00,,,03:30,,,75da78e1-3aa8-41a1-a63b-d2bac4e33903,,,
8008275,"6pc Boneless Tandoori Wings, Wing Trip",e5bf2786-725e-4f97-ae8d-9b92cee6b2b4,2,5,GARNISH,,,(1) Tamarind Chutney,,,,,00:30,,,48886d75-03f4-4c9e-b76c-4757232d414e,,,
8010679,"BYO Spicy Salmon Poke Bowl, Hanu Poke PRESET",35fb6a6b-852d-4f63-aa46-a104239f337c,4,8,GARNISH,,,Seaweed Salad,,,,,00:15,,,,,,
8006910,"Spice Rubbed Filet Mignon, BF 3.0",9516358f-d9ac-49bf-baae-d6046857cf92,2,4,COOK,TURBO_OVEN,,(3 Pt) Canola Oil - on Mat ,,05:00,,,05:15,b17df22f-8120-40f6-a9f2-a4b60485426e,f47b3dba-b278-435f-9676-608d696d172c,,DISH_PREFERENCE,Choose Your Temperature,Rare
8008645,"Fried Spicy Chicken Sandwich Deluxe, Street Bird",75c61fee-3d24-46a5-b33a-461d84354346,2,1,GARNISH,,,TOAST: Martin's Roll,,,,,01:00,,,0cf95eac-f5bd-4c99-a239-5a8dafd661b2,MANDATORY_CHOICE,Cheese,Swiss Cheese
8010861,"BBQ Chicken Salad, Royal Greens AB PRESET",7b027177-fe3f-4881-8eec-716ba2ae67bb,7,22,GARNISH,,,Whole Grain Mustard Vinaigrette,,,,,00:15,,,,,,
8006447,"Regular Round Pizza (BYO), Di Fara 3.0",1bcd6196-f362-4cc1-85d4-fb2377c4bee0,2,1,COOK,PIZZA_CONVEYOR_OVEN,,Regular Round (BYO),,06:00,,,06:15,a25f8389-bc20-4179-a5fa-cd7b615e0d33,,c3576957-2cf4-4895-86ee-94ccb330ff32,,,
8011196,"Meat Lover Pizza, Detroit Brick (V2 Pilot)",df2d1771-2218-4f6f-8807-304db21ff325,3,1,GARNISH,,,Pizza- Round Metal Pan,,,,,00:30,,,,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,22,3,GARNISH,,,Red Chili Salsa,,,,,00:15,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd,,,
8011200,"Veggie Pizza, Detroit Brick (V2 Pilot)",5da779b1-2250-46a3-be25-8f6093af2b2b,1,2,GARNISH,,,Square Pie Shell (Detroit),,,,,00:45,,,,,,
8008648,"M's Chicka Shake Crispy Chicken Tenders, Street Bird",ee93ba29-ef36-4cc8-9938-fc09874bd6be,1,1,COOK,FRYER,,(4) Breaded Chicken Tender,4000477,05:00,,,05:45,,,b9dbc4c9-5cee-4df7-aaae-67dcdd8c30d7,,,
8010909,"BBQ Brisket Taco, PRESET",22ead752-8401-4388-a19b-35fa262728a8,17,1,COMPLETE,,,Place in Bag,9001638,,,05:00,00:30,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,11,1,COOK,MICROWAVE,,Spiced Tofu,,01:15,,,01:30,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,23,3,GARNISH,,,Red Chili Salsa,,,,,00:15,,,5bd779ff-652f-4eb9-a06e-d64e80c87335,,,
8010674,"BYO Blue Cheese & Pecan Salad, Royal Greens PRESET",09a1e4a3-96c8-4e80-aa0b-f13089570803,6,5,GARNISH,,,Extra (2 Scoop) Marinated Tofu,,,,,00:15,,,,,,
8011276,"6pc Boneless Wings, Wing Trip",2c15d1d9-6560-4e22-935c-ba2091a2b4f4,12,1,GARNISH,,,Parmesan Cheese,,,,,00:15,,,688c7b1f-6069-416b-b511-151a487a58b4,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,3,1,VEND,,,Ketchup,,,,,00:00,,,961edbf2-297c-4a96-8b15-cd2a02571e27,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,15,1,COOK,WATER_BATH,,Queso Blanco,,10:00,,,10:30,,,d9c2a7d5-46ca-4275-add9-b3e73761d396,,,
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,8,1,COOK,WATER_BATH,,Black Beans,,20:00,,,20:30,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,4,6,GARNISH,,,No Basil,,,,,00:30,,,f7995295-e83b-4fa8-9554-e845839e732d,,,
8006140,"Garlic Fries, Fred's 3.0",56156c72-cf0c-4d71-8ef0-755bbbef6592,2,1,COMPLETE,,,Place in Bag,9002138,,,30:00,00:05,,,dec1807c-26bb-4b28-8311-08fdb9a68422,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,10,1,COOK,FRYER,,(12) Bone-in Wings ,,07:00,,,07:15,,,48886d75-03f4-4c9e-b76c-4757232d414e,MANDATORY_CHOICE,Choose Your Flavor ,Naked
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,23,6,GARNISH,,,Cilantro,,,,,00:15,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495,,,
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,22,12,GARNISH,,,Pickled Jalapeños,,,,,00:15,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115,,,
8005007,"Quesadilla (BYO), Limesalt",4f98955f-94b6-4c0f-bf0f-d8d861c340e3,1,1,GARNISH,,,8oz Brown Cup,,,,,00:15,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8011001,"Autumn Orchard Bowl, Royal Greens AB PRESET",a8e5d9da-7a17-458f-af3c-2850079a15fd,1,2,COOK,PRESS,,Pita Bread - Small Branded Sleeve,,00:30,,,00:45,,,,,,
8010062,"French Fries, Bellies",b217ffc7-7ddb-403d-bd25-6cec9ad7426e,1,2,COOK,FRYER,,"POST COOK: (2 Shakes) Salt, Toss",,03:30,,,04:00,,,d099a026-890b-454b-8a12-e489a0941bdc,,,
8006380,"Regular Round Pizza, Di Fara 3.0",4e7f9bb4-0295-437b-927b-28570c2461c0,1,2,GARNISH,,,Di Fara Pizza Sauce,4000329,,,,00:45,,,afe3c868-b749-4e12-a353-349829cf0bd7,,,
8010062,"French Fries, Bellies",b217ffc7-7ddb-403d-bd25-6cec9ad7426e,5,1,COMPLETE,,,Fries,,,,05:00,00:30,,,f1215d0e-1bc6-4b2f-964a-99dec8f88eae,,,
8011276,"6pc Boneless Wings, Wing Trip",3fdd25fd-a2cf-4d0d-aff5-6a3a218231b6,3,5,COOK,FRYER,,POST COOK: Wings,,03:00,,,03:15,,,179e28d1-72e9-4f7f-aad7-9790d99c013d,MANDATORY_CHOICE,Choose Your Flavor,Lemon Pepper
8010850,"Brown Rice Fajita Bowl, PRESET",d54a3538-8106-4511-90d3-f84735c8a3f9,13,1,COOK,MICROWAVE,,Spiced Tofu,,01:15,,,01:30,,,d9c2a7d5-46ca-4275-add9-b3e73761d396,,,
8010798,"French Fries, Bellies (Pilot)",ca3d6451-226d-4acc-8e63-b9e641693488,2,1,COMPLETE,,,French Fries,,,,05:00,00:30,,,79bcc34d-4884-4ee3-b8dc-889f24df0147,,,
8010666,"BYO Mandarin Crunch Salad, Royal Greens PRESET",dcea5494-fc0a-4690-9158-668e165ed658,6,6,GARNISH,,,Zhough Chicken,,,,,00:15,,,,,,
8010851,"White Rice Fajita Bowl, PRESET",473c4f29-7087-4b7a-a313-791065604e1b,4,1,COOK,TURBO_OVEN,,Fajita Vegetables,,03:00,,,03:15,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4,,,
8009955,"Chicken Tenders, Bellies",91e4735d-60cb-4f87-b785-b421f744837c,5,1,COMPLETE,,,Chicken Tenders,,,,05:00,00:30,,,53bebb63-478d-4379-af2b-212616bdc1bf,,,
8010667,"BYO Rani Bowl, Royal Greens PRESET",a482e623-84c4-42cf-b15c-cd0e79c080af,6,5,GARNISH,,,Extra (2 Scoop) Marinated Tofu,,,,,00:15,,,,,,
8010592,"Double Bacon Cheeseburger, Burger Baby (Pilot)",87a32fb9-9e76-42a5-b21c-2d3380247f35,5,2,COOK,CLAMSHELL,,-DOUBLE BACON-,,00:43,,,01:00,,,,,,
8009016,"Sesame Chicken, Kin House 2.0",8804b4d0-2b9e-4d0d-bdcb-f0b9aaac1611,3,1,COMPLETE,,,Place in Bag,,,,30:00,00:05,,,496adbea-af28-433c-ac3a-978e22a25bed,,,
8010662,"BYO Harvest Bowl, Royal Greens PRESET",db1f5fc0-38e0-486b-bf61-46816eaa26dd,6,27,GARNISH,,,Crispy Quinoa,,,,,00:15,,,,,,
8007214,"BBQ Fries, Burger Baby",73c5dbfe-a91f-41c8-a69e-c086204da9b4,1,3,COOK,FRYER,,"POST COOK: (4 Shakes) Pork & Poultry Rub, Toss",,03:30,,,03:45,,,63a56cde-bfe8-4234-b494-1206392c80a5,,,
8008642,"Pulled Pork Sandwich, Tejas 3.0",8dbd60e4-5200-4576-af3e-278262cc286d,3,1,GARNISH,,,TOAST: Martin's Roll,,,,,00:45,,,,,,
8011276,"6pc Boneless Wings, Wing Trip",2c15d1d9-6560-4e22-935c-ba2091a2b4f4,2,1,COOK,FRYER,,(8) Boneless Wings,,04:30,,,04:45,,,8479f296-1b04-465a-8d17-45a9390b624c,MANDATORY_CHOICE,Choose Your Flavor,Sweet & Sticky BBQ
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,4,1,COOK,FRYER,,(12) Bone-in Wings ,,07:00,,,07:15,,,8479f296-1b04-465a-8d17-45a9390b624c,MANDATORY_CHOICE,Choose Your Flavor ,Teriyaki
8010851,"White Rice Fajita Bowl, PRESET",473c4f29-7087-4b7a-a313-791065604e1b,19,1,COOK,MICROWAVE,,BBQ Brisket Burnt Ends,,01:15,,,01:30,,,50c80294-6a20-41f3-901a-8238ece6244f,,,
8009280,"Chicken Lo Mein, Kin House 2.0",4c4a4c31-3e38-41b6-9409-092b25e8b9b3,3,1,COMPLETE,,,Chicken Lo Mein,,,,30:00,00:15,,,,,,
8010798,"French Fries, Bellies (Pilot)",ca3d6451-226d-4acc-8e63-b9e641693488,1,3,COOK,FRYER,,POST COOK: Large Vented Clamshell - Fries,,03:30,,,03:45,,,7fa3413c-f27b-4b12-b55a-ab59dacc0f13,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,7,1,COOK,WATER_BATH,,Pinto Beans,,20:00,,,20:30,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8010439,"Pizza Classica 12"", Alanza Pizza",ee2c5f3c-b1f8-462d-a645-ba024526d763,3,2,GARNISH,,,Pizza- 6 Piece Cut,,,,,00:15,,,,,,
8010709,"BYO Marc Murphy’s Crispy Leaf & Feta  Salad, Royal Greens AB PRESET",73c4e6a9-bfc9-4a3b-8ee8-3c62b1dabdb4,5,47,GARNISH,,,Bacon Bits,,,,,00:15,,,,,,
8010851,"White Rice Fajita Bowl, PRESET",473c4f29-7087-4b7a-a313-791065604e1b,23,1,COMPLETE,,,Place in Large Bag,9000033,,,05:00,00:30,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8010927,Essentials Bowl (RICE PILOT) PRESET,935cc92a-4ca9-41be-ac86-3eb368bd403a,22,2,GARNISH,,,Tomatillo Salsa,,,,,00:15,,,,,,
8008416,"12pc Boneless Lemon Pepper Wings, Wing Trip",e9c8199e-dee9-4f97-bbdd-9741ce4e4928,2,2,GARNISH,,,(2) Foil Sheet ,,,,,00:15,,,b5d72ed5-d430-444c-b0b4-56ff6d0be6b3,,,
8011187,"Meat Lover Pizza, Detroit Brick (V3 Pilot)",f8774d6e-605f-4ecd-97d1-6d73999bcd7f,4,1,COOK,WATER_BATH,,(2) Pizza Sauce- Two Stripes,4000505,10:00,,,10:15,,,7350ff44-87e4-4693-956b-997d56375567,,,
8008651,"M's Chicka Shake Fried Chicken Wings, Street Bird",6a549ddf-6188-498d-93aa-06f7031b6900,2,4,GARNISH,,,M's Hot Maple Chili Sauce - Inside Clamshell,,,,,01:00,,,779c0a21-8dca-41e0-857a-c8bfea570c69,,,
8009805,"Pineapple Fried Rice, Tofu, Sri",ca730138-bbb5-469d-8095-9c0747fadeb5,1,4,COOK,TURBO_OVEN,,(10x) Stir,,04:00,,,05:00,,,,,,
8009956,"Mac & Cheese, Bellies",2812b6a1-d60d-4251-8022-abc840874a3b,1,4,COOK,MICROWAVE,,BUTTON #4,,01:45,,,02:15,,,754c8cc0-41a6-4821-978b-02a776dc1d48,,,
8006447,"Regular Round Pizza (BYO), Di Fara 3.0",20fd34cf-7332-43a6-99d3-b7c14090f5be,3,2,GARNISH,,,Slice,,,,,00:30,a25f8389-bc20-4179-a5fa-cd7b615e0d33,,c3576957-2cf4-4895-86ee-94ccb330ff32,,,
8007020,"Beef Kebab, Maydan 3.0",dfc1c76d-01a5-4842-acc0-e7ab027fc855,1,1,COOK,PRESS,,(1 ea) Flatbread - Press,,00:30,,30:00,00:45,,,,,,
8005006,"Salad (BYO), Limesalt",d6885207-6519-44c0-9666-ad38fdabd50d,22,14,GARNISH,,,Chipotle Ranch - 2oz Portion Cup,,,,,00:15,,,72892b02-6079-4724-81aa-e47fd42a03e7,,,
8010663,"BYO Giardino Bowl, Royal Greens PRESET",5ceda636-bb88-407a-8839-3d9f328e779b,7,4,GARNISH,,,Blue Cheese Dressing,,,,,00:15,,,,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,14,1,COOK,MICROWAVE,,BBQ Brisket Burnt Ends,,01:15,,,01:30,,,fdfe198d-7678-4121-907b-bde344469313,,,
8011195,"Motor City Supreme Pizza, Detroit Brick (V2 Pilot)",023580e6-b487-46c6-8c35-f94ca473fb99,3,2,GARNISH,,,Pizza- 4 Piece Cut,,,,,00:30,,,,,,
8008643,"Fried Chicken Sandwich, Street Bird",26c36a79-8dfe-4fe1-85aa-43d3e27e836a,2,4,GARNISH,,,(3 ea) B&B Pickles,4000520,,,,01:00,,,2a70989e-e03c-41c3-82dd-f1d9f2ebbb8e,,,
8010798,"French Fries, Bellies (Pilot)",ca3d6451-226d-4acc-8e63-b9e641693488,4,1,VEND,,,Ketchup,,,,,00:00,,,343cc3d7-87f2-4ec1-b33e-4c157b7e67a3,,,
8001697,"Lobster Roll, Bankside",972cb83e-7d37-4a54-aaaf-f2309ff500ea,2,5,GARNISH,,,Mix,,,,,00:30,,,,,,
8011272,"6pc Classic Wings, Wing Trip",92409563-1b79-485c-9066-67dbb4d61da2,10,3,COOK,FRYER,,POST COOK: (1) Foil Sheet,,05:30,,,05:45,,,179e28d1-72e9-4f7f-aad7-9790d99c013d,MANDATORY_CHOICE,Choose Your Flavor ,Naked
8002611,"Peri Peri Chicken Sandwich, Bankside",f5312c6c-b64c-4ec3-8b7d-670ffc4961f5,3,6,GARNISH,,,Peri Peri Chicken Sandwich - Left Side,,,,,00:45,,,44fad46a-9d93-45b8-8e42-70a00ac03cca,,,
8008417,"12pc Boneless Nashville Hot Wings, Wing Trip",fc148598-1de7-4407-a55c-5d00207926cf,2,3,GARNISH,,,Wings,,,,,00:15,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,1,1,COOK,PRESS,,"Large Tortilla, Fold in Half - Panini Press",,00:05,,,00:20,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,2,1,COOK,WATER_BATH,,Pinto Beans,,20:00,,,20:30,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4,,,
8010587,"Fully Loaded Cheeseburger Melt, Burger Baby (Pilot)",47478093-0030-4975-8e52-fd17b52a5eae,7,1,VEND,,,Burger Sauce,,,,,00:00,,,,,,
8011198,"BBQ Chicken Pizza, Detroit Brick (V2 Pilot)",9c99f890-03c8-4bcf-86f9-de619cc08067,3,2,GARNISH,,,Pizza- 4 Piece Cut,,,,,00:45,,,2b28c0da-2808-4678-88cc-7cb96dc787cc,,,
8010708,"BYO Thai Peanut  Salad, Royal Greens AB PRESET",52b23647-59e6-4254-9a5c-e3e46112924b,5,19,GARNISH,,,Crispy Leaf- Fill Half,,,,,00:15,,,,,,
8007279,"6pc Classic Buffalo Wings, Wing Trip",f3b9d001-652a-4617-bc5f-fb8cedbd8bc7,3,1,COMPLETE,,,6pc Classic Buffalo Wings,9002117,,,30:00,00:30,,,29ba5400-c384-4760-8850-22e7b9ffda88,,,
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,22,5,GARNISH,,,Shredded Cheese,,,,,00:15,,,72892b02-6079-4724-81aa-e47fd42a03e7,,,
8010439,"Pizza Classica 12"", Alanza Pizza",f237ae61-23ea-4bef-b9dc-94ad1e86fb23,1,1,GARNISH,,,"12"" Round Pizza Crust",,,,,00:30,,,f168a19e-f314-45ab-a459-9e0b5c51d3b9,,,
8010463,"12"" Gluten-Free Pizza Classica, Alanza Pizza",b3781438-6a9a-40aa-abd5-620b108a7ea4,3,1,GARNISH,,,Place Pizza Small Square Pizza Box + Liner,,,,,00:15,,,0f6cb20e-f820-4fc3-99d9-3eee3df223b4,,,
8011277,Pomegranate Crunch Salad,ca89c348-7a4e-4d9d-9be1-5852f5c2044c,5,20,GARNISH,,,Spring Mix- Fill to Line,,,,,00:15,,,,,,
8010856,"Essentials Bowl, PRESET",6a58585b-12b2-465b-afef-f2cbcb44780c,8,1,COOK,WATER_BATH,,Black Beans,,20:00,,,20:30,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8007407,"Herbed Quinoa 3.0, For 2 (Table No. 1)",ab9738be-ad34-49da-9f51-eddf3fdcd2a0,2,3,GARNISH,,,Mix,,,,,00:30,,,,,,
8008644,"Fried Chicken Sandwich Deluxe, Street Bird",011e0e90-ea97-4e07-bab2-1a4ccfb7c5e4,1,3,COOK,FRYER,,POST COOK: (1 ea) Sliced American - on Chicken,,05:00,,,05:15,,,7be19ffa-ee1c-4c43-91ac-7609a0bb326e,,,
8008643,"Fried Chicken Sandwich, Street Bird",26c36a79-8dfe-4fe1-85aa-43d3e27e836a,2,1,GARNISH,,,TOAST: Martin's Roll,,,,,01:00,,,70a6c40d-310d-4097-814d-15d42c7d5c1b,,,
8011275,"12pc Boneless Wings, Wing Trip",f48698f5-54df-45d3-b584-c50432e66f1a,9,1,COOK,FRYER,,(16) Boneless Wings,,04:30,,,04:45,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,MANDATORY_CHOICE,Choose Your Flavor ,Nashville Hot
8010687,"Beef Souvlaki & Tzatziki Sandwich PRESET, Yasas BYO",b5bd5bd4-986a-4c55-bcbc-8378b57fc438,1,1,GARNISH,,,Roasted Garlic Red Wine Vinaigrette ,,,,,00:15,,,,,,
8009134,"Chicken & Broccoli, Kin House 2.0",081403bb-9de3-4248-a165-8948cd835bbc,1,1,COOK,WATER_BATH,,Jasmine Rice [Pouch],,17:00,,,17:15,,,,,,
8008706,"Buffalo Chicken Pizza, Detroit Brick",04bee777-1023-4ebf-85a4-3d7d108d854e,3,5,GARNISH,,,2 oz Pickled Celery,,,,,00:45,,,,,,
8008271,"6pc Boneless Peri Peri Wings, Wing Trip",0822e380-3bb2-4ebe-994a-bf9cb04eb541,2,2,GARNISH,,,(1) Foil Sheet,,,,,00:15,,,29ba5400-c384-4760-8850-22e7b9ffda88,,,
8010909,"BBQ Brisket Taco, PRESET",22ead752-8401-4388-a19b-35fa262728a8,9,1,COOK,TURBO_OVEN,,Adobo Steak,,03:00,,,03:15,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8006150,"Old Bay Fries, Fred's 3.0",cdcf6c1d-0f6d-46f6-b1cf-774778e0ebc3,1,2,COOK,FRYER,, POST COOK: (2 Shakes) Salt,,04:00,,,04:45,,,c0c8fb78-d8c7-4dea-a48f-8d6d3b0feadc,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,21,1,COOK,WATER_BATH,,Queso Blanco,,10:00,,,10:30,,,fdfe198d-7678-4121-907b-bde344469313,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,2,1,COOK,WATER_BATH,,Black Bean,,20:00,,,20:30,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8010437,"Pizza Piccante 12"", Alanza Pizza",c1f67c9e-3f6e-4041-bf0a-13546009fa94,5,1,COMPLETE,,,Place Tamper Proof Sticker,,,,05:00,00:30,,,f397f63a-936c-4e4b-9e20-07140a9fd892,,,
8010679,"BYO Spicy Salmon Poke Bowl, Hanu Poke PRESET",35fb6a6b-852d-4f63-aa46-a104239f337c,2,1,COMPLETE,,,Place in Bag,,,,30:00,00:05,,,,,,
8011204,"Pepperoni Square Pizza, Di Fara (V1 Pilot)",abe27002-087e-42a6-b8dd-6d9f2313fa1f,3,4,GARNISH,,,(5 Spiral Pour) Olive Oil ,,,,,00:30,,,59786a20-5d62-43ad-9d4f-0a21a9f3c250,,,
8007213,"Truffle Fries, Burger Baby",255a10d8-2f70-46e1-91b7-81d79a716f21,1,1,GARNISH,,,(2 oz Portion) Truffle Aioli,,,,,00:15,,,03c399c8-f6fa-4c24-90da-8deb7045b8a6,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,1,1,GARNISH,,,M's Hot Maple Chili Sauce,,,,,00:15,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963,,,
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,4,1,COOK,TURBO_OVEN,,Fajita Vegetables,,03:00,,,03:15,,,fdfe198d-7678-4121-907b-bde344469313,,,
8010855,"Sabroso Bowl, PRESET",f2c5628e-6421-4074-b6fe-88974d01d2e6,1,1,GARNISH,,,28 oz Pulp Rectangle,,,,,00:20,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,4,1,COMPLETE,,,Chicken Tenders,,,,05:00,00:30,,,a690a153-3e4b-4d36-a9ac-a84e296360a5,,,
8007280,"6pc Nashville Hot Wings, Wing Trip",3204cb5e-a687-48b5-8e38-3592b1c49fa9,2,1,GARNISH,,,Wing Paper - Small Branded Box,,,,,00:15,,,d1f7750b-43ca-4b4e-92d2-ade0cbb13b33,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,3,2,COOK,FRYER,,"POST COOK: 6 Shakes Lemon Pepper + Wings, Toss - Bowl",,07:00,,,07:15,,,985d4764-0958-4d7a-b030-58b870981c91,MANDATORY_CHOICE,Choose Your Flavor ,Lemon Pepper
8005007,"Quesadilla (BYO), Limesalt",b42b3650-6df1-4380-8f85-c31b7cfae2a6,1,1,GARNISH,,,4oz Portion Cup,,,,,00:15,,,,,,
